,token_id,type,height,segments,spectrum,color_spread,steps_between,color_direction
5324,5324,Bold,3,13,Normal,42,200,Reverse
5325,5325,Normal,3,17,Normal,23,200,Reverse
5326,5326,Bold,3,13,Normal,35,200,Reverse
5327,5327,Normal,3,13,Normal,39,200,Forward
5328,5328,Ribbed,3,17,Normal,34,200,Forward
5329,5329,Slinky,3,14,Normal,19,50,Reverse
5330,5330,Normal,3,16,Normal,29,200,Forward
5331,5331,Normal,3,13,Normal,14,200,Forward
5332,5332,Ribbed,3,18,Normal,8,200,Reverse
5333,5333,Ribbed,3,18,Normal,27,200,Reverse
5334,5334,Normal,3,12,Normal,15,200,Reverse
5335,5335,Normal,3,16,HyperRainbow,0.5,200,Forward
5336,5336,Normal,3,18,Normal,48,200,Reverse
5337,5337,Normal,3,15,Normal,44,200,Forward
5338,5338,Slinky,3,17,Normal,10,50,Forward
5339,5339,Ribbed,3,14,Normal,21,200,Forward
5340,5340,Normal,3,15,Normal,28,200,Reverse
5341,5341,Ribbed,3,13,Normal,38,200,Reverse
5342,5342,Normal,3,19,Normal,29,200,Reverse
5343,5343,Normal,3,15,Normal,15,200,Forward
5344,5344,Normal,3,16,Normal,26,200,Forward
5345,5345,Normal,3,13,Normal,30,200,Forward
5346,5346,Normal,3,18,Normal,46,200,Forward
5347,5347,Normal,3,14,Normal,18,200,Forward
5348,5348,Normal,3,13,Normal,26,200,Forward
5349,5349,Normal,3,15,Normal,18,200,Reverse
5350,5350,Normal,3,12,Normal,39,200,Forward
5351,5351,Normal,3,19,Normal,39,200,Reverse
5352,5352,Normal,3,12,Normal,24,200,Forward
5353,5353,Normal,3,17,Normal,48,200,Reverse
5354,5354,Bold,3,12,Normal,44,200,Forward
5355,5355,Bold,3,19,HyperRainbow,0.5,200,Reverse
5356,5356,Bold,3,13,Normal,27,200,Forward
5357,5357,Normal,3,19,Normal,29,200,Forward
5358,5358,Fuzzy,3,19,Normal,26,1000,Forward
5359,5359,Normal,3,17,Normal,32,200,Reverse
5360,5360,Normal,3,18,Full Spectrum,14,200,Reverse
5361,5361,Normal,3,19,Normal,8,200,Reverse
5362,5362,Normal,3,13,Normal,15,200,Forward
5363,5363,Normal,3,17,Normal,27,200,Forward
5364,5364,Normal,3,17,Normal,34,200,Forward
5365,5365,Bold,3,16,Normal,6,200,Forward
5366,5366,Slinky,3,13,Normal,32,50,Forward
5367,5367,Normal,3,15,Normal,32,200,Reverse
5368,5368,Normal,3,12,Normal,35,200,Forward
5369,5369,Normal,3,19,Normal,16,200,Forward
5370,5370,Fuzzy,3,18,Normal,44,1000,Reverse
5371,5371,Normal,3,14,Normal,35,200,Forward
5372,5372,Fuzzy,3,14,Normal,14,1000,Forward
5373,5373,Normal,3,17,Normal,23,200,Forward
5374,5374,Fuzzy,3,13,Normal,32,1000,Reverse
5375,5375,Fuzzy,3,19,Normal,23,1000,Reverse
5376,5376,Fuzzy,3,15,Normal,26,1000,Forward
5377,5377,Normal,3,16,Normal,11,200,Reverse
5378,5378,Slinky,3,12,Normal,14,50,Forward
5379,5379,Normal,3,14,Normal,44,200,Forward
5380,5380,Normal,4,13,Normal,23,200,Reverse
5381,5381,Ribbed,3,19,HyperRainbow,0.5,200,Reverse
5382,5382,Normal,3,19,Normal,33,200,Forward
5383,5383,Ribbed,3,12,HyperRainbow,0.5,200,Reverse
5384,5384,Normal,3,13,Normal,48,200,Forward
5385,5385,Fuzzy,3,18,Normal,33,1000,Forward
5386,5386,Normal,3,19,Normal,28,200,Forward
5387,5387,Ribbed,3,12,Normal,47,200,Reverse
5388,5388,Normal,3,15,Normal,44,200,Reverse
5389,5389,Bold,3,15,Normal,48,200,Forward
5390,5390,Normal,3,19,Normal,46,200,Forward
5391,5391,Normal,3,14,Normal,15,200,Reverse
5392,5392,Ribbed,3,15,Normal,44,200,Reverse
5393,5393,Normal,3,14,Normal,33,200,Reverse
5394,5394,Normal,3,12,Normal,48,200,Reverse
5395,5395,Normal,3,18,Normal,29,200,Reverse
5396,5396,Normal,3,12,Normal,37,200,Reverse
5397,5397,Normal,3,17,Normal,35,200,Forward
5398,5398,Fuzzy,3,13,Normal,12,1000,Forward
5399,5399,Normal,3,14,Normal,36,200,Reverse
5400,5400,Normal,3,19,Normal,35,200,Reverse
5401,5401,Normal,3,14,Normal,13,200,Forward
5402,5402,Normal,3,19,Full Spectrum,15,200,Forward
5403,5403,Normal,3,17,Normal,36,200,Reverse
5404,5404,Bold,3,19,Normal,27,200,Forward
5405,5405,Normal,3,19,Normal,13,200,Forward
5406,5406,Normal,3,17,Normal,40,200,Forward
5407,5407,Normal,3,13,Normal,8,200,Forward
5408,5408,Normal,3,18,Normal,44,200,Reverse
5409,5409,Normal,3,19,Normal,11,200,Forward
5410,5410,Slinky,3,19,Normal,31,50,Reverse
5411,5411,Normal,3,15,Normal,36,200,Forward
5412,5412,Slinky,3,18,Normal,13,50,Reverse
5413,5413,Slinky,3,15,Normal,34,50,Forward
5414,5414,Normal,3,16,Normal,47,200,Forward
5415,5415,Slinky,3,18,Normal,14,50,Forward
5416,5416,Normal,3,12,Normal,10,200,Forward
5417,5417,Slinky,3,12,Normal,28,50,Reverse
5418,5418,Normal,3,12,Normal,6,200,Forward
5419,5419,Normal,3,19,Normal,6,200,Forward
5420,5420,Normal,3,15,Normal,45,200,Forward
5421,5421,Bold,3,13,Normal,37,200,Forward
5422,5422,Ribbed,3,16,Normal,7,200,Reverse
5423,5423,Normal,3,13,Normal,28,200,Reverse
5424,5424,Normal,3,16,Normal,48,200,Reverse
5425,5425,Normal,3,12,Normal,22,200,Forward
5426,5426,Slinky,3,12,Normal,32,50,Forward
5427,5427,Bold,3,18,Normal,7,200,Reverse
5428,5428,Normal,3,16,Normal,7,200,Forward
5429,5429,Normal,3,15,Normal,26,200,Forward
5430,5430,Normal,3,17,Normal,20,200,Forward
5431,5431,Normal,3,14,Normal,14,200,Forward
5432,5432,Fuzzy,3,15,Normal,13,1000,Forward
5433,5433,Ribbed,3,19,Normal,22,200,Reverse
5434,5434,Normal,3,15,Normal,25,200,Reverse
5435,5435,Slinky,3,14,Normal,43,50,Forward
5436,5436,Normal,3,16,Normal,33,200,Reverse
5437,5437,Normal,3,14,Normal,48,200,Reverse
5438,5438,Normal,3,17,Normal,7,200,Reverse
5439,5439,Normal,3,13,Normal,15,200,Reverse
5440,5440,Normal,3,15,Normal,36,200,Forward
5441,5441,Normal,3,17,Normal,35,200,Forward
5442,5442,Slinky,3,16,Normal,29,50,Reverse
5443,5443,Normal,3,15,Normal,42,200,Reverse
5444,5444,Ribbed,3,15,Normal,45,200,Reverse
5445,5445,Ribbed,3,18,Normal,31,200,Forward
5446,5446,Ribbed,3,12,Normal,44,200,Forward
5447,5447,Normal,3,15,Normal,47,200,Reverse
5448,5448,Bold,3,19,Normal,44,200,Forward
5449,5449,Normal,3,19,Normal,8,200,Reverse
5450,5450,Normal,3,14,Normal,38,200,Reverse
5451,5451,Normal,3,15,Normal,42,200,Reverse
5452,5452,Normal,3,19,Normal,29,200,Reverse
5453,5453,Pipe,3,17,Normal,33,50,Reverse
5454,5454,Ribbed,3,17,Normal,41,200,Reverse
5455,5455,Normal,3,18,Normal,27,200,Forward
5456,5456,Ribbed,3,16,Normal,20,200,Reverse
5457,5457,Slinky,3,14,Normal,10,50,Forward
5458,5458,Normal,3,14,Normal,45,200,Forward
5459,5459,Normal,3,15,Normal,10,200,Reverse
5460,5460,Normal,3,13,Normal,11,200,Forward
5461,5461,Normal,3,15,Normal,25,200,Forward
5462,5462,Fuzzy,3,19,Normal,15,1000,Reverse
5463,5463,Bold,3,12,Normal,43,200,Reverse
5464,5464,Normal,3,18,Normal,31,200,Forward
5465,5465,Normal,3,13,HyperRainbow,0.5,200,Reverse
5466,5466,Slinky,3,18,Normal,30,50,Reverse
5467,5467,Normal,3,18,Normal,38,200,Reverse
5468,5468,Normal,3,14,Normal,24,200,Reverse
5469,5469,Fuzzy,3,17,Normal,14,1000,Forward
5470,5470,Fuzzy,3,16,Normal,22,1000,Reverse
5471,5471,Fuzzy,3,17,Normal,14,1000,Forward
5472,5472,Normal,3,17,Normal,49,200,Forward
5473,5473,Normal,3,14,Normal,27,200,Forward
5474,5474,Ribbed,3,18,Normal,6,200,Reverse
5475,5475,Normal,3,17,Normal,23,200,Reverse
5476,5476,Bold,3,12,Normal,9,200,Reverse
5477,5477,Normal,3,19,Normal,11,200,Reverse
5478,5478,Normal,3,13,Normal,21,200,Reverse
5479,5479,Fuzzy,3,14,Normal,42,1000,Forward
5480,5480,Fuzzy,3,16,Normal,30,1000,Reverse
5481,5481,Normal,3,12,Normal,23,200,Forward
5482,5482,Fuzzy,3,12,Normal,17,1000,Reverse
5483,5483,Ribbed,3,18,Normal,40,200,Reverse
5484,5484,Normal,3,13,Normal,11,200,Forward
5485,5485,Slinky,3,16,Normal,29,50,Reverse
5486,5486,Pipe,3,13,Normal,30,50,Reverse
5487,5487,Slinky,3,14,Normal,45,50,Forward
5488,5488,Normal,3,13,Normal,43,200,Forward
5489,5489,Fuzzy,3,13,Normal,15,1000,Forward
5490,5490,Normal,3,16,Normal,48,200,Forward
5491,5491,Ribbed,3,18,Normal,30,200,Reverse
5492,5492,Normal,3,19,Normal,9,200,Forward
5493,5493,Normal,3,12,Normal,24,200,Reverse
5494,5494,Normal,3,13,Normal,18,200,Reverse
5495,5495,Fuzzy,3,13,Normal,28,1000,Forward
5496,5496,Slinky,3,13,Normal,12,50,Reverse
5497,5497,Normal,3,18,Normal,35,200,Reverse
5498,5498,Normal,4,15,Normal,9,200,Reverse
5499,5499,Normal,3,19,Normal,11,200,Reverse
5500,5500,Normal,3,18,Normal,46,200,Reverse
5501,5501,Normal,3,19,Normal,40,200,Reverse
5502,5502,Normal,3,15,Normal,32,200,Reverse
5503,5503,Slinky,3,12,Normal,28,50,Reverse
5504,5504,Normal,3,14,Normal,22,200,Forward
5505,5505,Slinky,3,15,Normal,32,50,Reverse
5506,5506,Normal,3,15,Normal,14,200,Forward
5507,5507,Normal,3,12,Normal,16,200,Forward
5508,5508,Fuzzy,3,16,Normal,49,1000,Forward
5509,5509,Bold,3,17,Normal,22,200,Forward
5510,5510,Normal,3,15,Normal,26,200,Forward
5511,5511,Normal,3,14,Normal,21,200,Reverse
5512,5512,Normal,3,16,Normal,38,200,Reverse
5513,5513,Normal,3,12,Normal,15,200,Forward
5514,5514,Normal,3,14,Normal,49,200,Reverse
5515,5515,Normal,3,18,Normal,21,200,Reverse
5516,5516,Normal,3,19,Normal,32,200,Forward
5517,5517,Normal,3,19,Normal,42,200,Forward
5518,5518,Ribbed,3,13,Normal,44,200,Forward
5519,5519,Normal,3,14,Normal,48,200,Reverse
5520,5520,Bold,3,16,Normal,44,200,Reverse
5521,5521,Normal,3,16,Normal,41,200,Reverse
5522,5522,Slinky,3,15,Normal,32,50,Reverse
5523,5523,Normal,3,17,Normal,45,200,Reverse
5524,5524,Fuzzy,3,12,Normal,41,1000,Forward
5525,5525,Normal,3,12,Normal,42,200,Forward
5526,5526,Normal,3,12,Normal,13,200,Forward
5527,5527,Bold,3,18,Normal,6,200,Reverse
5528,5528,Ribbed,3,14,Normal,19,200,Reverse
5529,5529,Normal,3,12,Normal,48,200,Reverse
5530,5530,Normal,3,13,Normal,15,200,Reverse
5531,5531,Normal,3,18,Normal,37,200,Forward
5532,5532,Normal,3,15,Normal,25,200,Reverse
5533,5533,Bold,3,12,Normal,48,200,Forward
5534,5534,Fuzzy,3,13,Normal,36,1000,Forward
5535,5535,Fuzzy,3,13,Normal,23,1000,Reverse
5536,5536,Ribbed,3,15,Normal,19,200,Reverse
5537,5537,Slinky,3,14,Normal,29,50,Forward
5538,5538,Normal,3,16,Normal,30,200,Forward
5539,5539,Normal,3,12,Normal,27,200,Reverse
5540,5540,Normal,3,14,Normal,19,200,Forward
5541,5541,Normal,3,19,Normal,36,200,Forward
5542,5542,Normal,3,15,Normal,35,200,Forward
5543,5543,Normal,3,19,Normal,13,200,Reverse
5544,5544,Normal,3,18,Normal,32,200,Forward
5545,5545,Slinky,3,19,Normal,16,50,Forward
5546,5546,Fuzzy,3,18,Normal,38,1000,Forward
5547,5547,Normal,3,18,Normal,47,200,Forward
5548,5548,Normal,3,13,Normal,26,200,Reverse
5549,5549,Normal,3,12,Normal,29,200,Forward
5550,5550,Fuzzy,3,19,Normal,29,1000,Forward
5551,5551,Normal,3,12,Normal,43,200,Reverse
5552,5552,Normal,3,14,Normal,38,200,Reverse
5553,5553,Normal,3,13,Normal,7,200,Forward
5554,5554,Normal,3,12,Normal,27,200,Forward
5555,5555,Normal,3,15,Normal,13,200,Reverse
5556,5556,Normal,3,19,Normal,30,200,Reverse
5557,5557,Normal,3,14,Normal,34,200,Reverse
5558,5558,Slinky,3,17,HyperRainbow,0.5,50,Reverse
5559,5559,Normal,3,19,Normal,7,200,Reverse
5560,5560,Normal,3,16,Normal,14,200,Reverse
5561,5561,Fuzzy,3,16,Normal,35,1000,Forward
5562,5562,Pipe,3,19,Normal,20,50,Reverse
5563,5563,Normal,3,15,Normal,8,200,Forward
5564,5564,Fuzzy,3,17,Normal,39,1000,Reverse
5565,5565,Normal,3,12,Normal,21,200,Forward
5566,5566,Fuzzy,3,17,Normal,35,1000,Reverse
5567,5567,Bold,3,18,Normal,20,200,Reverse
5568,5568,Ribbed,3,15,Normal,36,200,Forward
5569,5569,Normal,3,15,Normal,17,200,Forward
5570,5570,Slinky,3,18,Normal,47,50,Forward
5571,5571,Fuzzy,3,13,Normal,28,1000,Forward
5572,5572,Normal,3,19,Normal,42,200,Forward
5573,5573,Normal,3,16,Normal,33,200,Forward
5574,5574,Normal,3,14,Normal,17,200,Reverse
5575,5575,Normal,3,18,Normal,27,200,Reverse
5576,5576,Normal,3,13,Normal,22,200,Reverse
5577,5577,Fuzzy,3,17,Normal,22,1000,Forward
5578,5578,Normal,3,19,Normal,19,200,Forward
5579,5579,Normal,3,19,Normal,17,200,Reverse
5580,5580,Normal,3,13,Normal,38,200,Forward
5581,5581,Slinky,3,19,Normal,48,50,Forward
5582,5582,Fuzzy,3,17,Normal,7,1000,Forward
5583,5583,Normal,3,12,Normal,40,200,Forward
5584,5584,Normal,3,19,Normal,32,200,Forward
5585,5585,Fuzzy,3,20,Normal,49,1000,Forward
5586,5586,Slinky,3,16,Normal,31,50,Reverse
5587,5587,Ribbed,3,17,Normal,12,200,Reverse
5588,5588,Normal,3,17,Normal,14,200,Forward
5589,5589,Normal,3,13,Normal,19,200,Reverse
5590,5590,Slinky,3,18,Normal,42,50,Reverse
5591,5591,Normal,3,15,Normal,29,200,Forward
5592,5592,Normal,3,18,Normal,34,200,Forward
5593,5593,Slinky,3,12,Normal,28,50,Reverse
5594,5594,Ribbed,3,16,Normal,14,200,Reverse
5595,5595,Normal,3,18,Normal,23,200,Reverse
5596,5596,Ribbed,3,18,Normal,30,200,Forward
5597,5597,Normal,3,12,Normal,7,200,Reverse
5598,5598,Slinky,3,12,Normal,16,50,Forward
5599,5599,Normal,3,12,Normal,6,200,Reverse
5600,5600,Ribbed,3,13,Normal,6,200,Reverse
5601,5601,Normal,3,15,Normal,21,200,Reverse
5602,5602,Normal,3,17,Normal,41,200,Reverse
5603,5603,Normal,3,18,Normal,21,200,Forward
5604,5604,Normal,3,15,Normal,35,200,Forward
5605,5605,Bold,3,19,Normal,21,200,Forward
5606,5606,Fuzzy,3,15,Normal,9,1000,Reverse
5607,5607,Fuzzy,3,14,Normal,26,1000,Forward
5608,5608,Fuzzy,3,18,Normal,43,1000,Forward
5609,5609,Normal,3,16,Normal,12,200,Forward
5610,5610,Normal,3,12,Normal,16,200,Forward
5611,5611,Normal,3,19,Normal,30,200,Forward
5612,5612,Normal,3,17,Normal,19,200,Reverse
5613,5613,Normal,3,18,Normal,25,200,Reverse
5614,5614,Fuzzy,3,19,Normal,19,1000,Forward
5615,5615,Normal,3,14,Normal,39,200,Reverse
5616,5616,Normal,3,16,Normal,12,200,Reverse
5617,5617,Slinky,3,16,Normal,19,50,Forward
5618,5618,Normal,3,14,Perfect Spectrum,11,200,Reverse
5619,5619,Normal,3,13,Normal,14,200,Forward
5620,5620,Normal,3,15,Normal,42,200,Reverse
5621,5621,Slinky,3,18,Normal,46,50,Forward
5622,5622,Ribbed,3,14,Normal,14,200,Forward
5623,5623,Fuzzy,3,19,Normal,41,1000,Reverse
5624,5624,Normal,3,17,Normal,49,200,Forward
5625,5625,Normal,3,16,Normal,17,200,Reverse
5626,5626,Normal,3,12,Normal,33,200,Reverse
5627,5627,Normal,3,19,Normal,28,200,Reverse
5628,5628,Normal,3,19,Normal,27,200,Forward
5629,5629,Normal,3,13,Normal,7,200,Reverse
5630,5630,Normal,3,18,Normal,24,200,Forward
5631,5631,Normal,3,16,Normal,42,200,Forward
5632,5632,Normal,3,13,Normal,7,200,Reverse
5633,5633,Bold,3,13,Normal,7,200,Forward
5634,5634,Normal,3,12,Normal,49,200,Forward
5635,5635,Normal,3,14,Normal,31,200,Forward
5636,5636,Bold,3,15,Normal,34,200,Reverse
5637,5637,Normal,3,18,Normal,15,200,Forward
5638,5638,Normal,3,19,Normal,35,200,Forward
5639,5639,Normal,3,14,Normal,15,200,Forward
5640,5640,Normal,3,16,Normal,16,200,Forward
5641,5641,Normal,3,12,Normal,7,200,Forward
5642,5642,Normal,3,18,Normal,39,200,Forward
5643,5643,Normal,3,16,Normal,39,200,Reverse
5644,5644,Normal,3,18,Normal,21,200,Forward
5645,5645,Normal,3,18,Normal,17,200,Reverse
5646,5646,Normal,3,17,Normal,36,200,Forward
5647,5647,Normal,3,18,Normal,45,200,Forward
5648,5648,Normal,3,18,Normal,20,200,Reverse
5649,5649,Ribbed,3,12,Normal,37,200,Reverse
5650,5650,Normal,3,16,Normal,9,200,Forward
5651,5651,Normal,3,18,Normal,15,200,Forward
5652,5652,Normal,3,13,Normal,9,200,Forward
5653,5653,Ribbed,3,18,Normal,48,200,Reverse
5654,5654,Fuzzy,3,15,Normal,25,1000,Reverse
5655,5655,Normal,3,15,Normal,39,200,Reverse
5656,5656,Slinky,3,12,Normal,17,50,Reverse
5657,5657,Normal,3,16,Normal,12,200,Reverse
5658,5658,Bold,3,17,Normal,37,200,Reverse
5659,5659,Normal,3,16,Normal,10,200,Forward
5660,5660,Normal,3,15,Normal,9,200,Forward
5661,5661,Slinky,3,15,Normal,23,50,Forward
5662,5662,Ribbed,3,15,Normal,43,200,Forward
5663,5663,Normal,3,15,Normal,22,200,Forward
5664,5664,Normal,3,14,Normal,28,200,Forward
5665,5665,Normal,3,12,Normal,7,200,Forward
5666,5666,Normal,3,15,Normal,29,200,Reverse
5667,5667,Normal,3,14,Normal,10,200,Reverse
5668,5668,Normal,3,14,Normal,48,200,Reverse
5669,5669,Normal,3,12,Normal,19,200,Forward
5670,5670,Normal,3,13,Normal,13,200,Forward
5671,5671,Normal,3,12,Normal,18,200,Forward
5672,5672,Normal,3,18,Normal,15,200,Forward
5673,5673,Normal,3,13,Normal,30,200,Forward
5674,5674,Bold,3,19,Normal,21,200,Reverse
5675,5675,Normal,3,12,Normal,30,200,Forward
5676,5676,Slinky,3,15,Normal,7,50,Reverse
5677,5677,Bold,3,19,Normal,48,200,Reverse
5678,5678,Fuzzy,3,17,Normal,12,1000,Reverse
5679,5679,Normal,3,19,Normal,23,200,Reverse
5680,5680,Normal,3,15,Normal,41,200,Reverse
5681,5681,Normal,3,16,Normal,20,200,Forward
5682,5682,Fuzzy,3,19,Normal,19,1000,Forward
5683,5683,Normal,3,14,Normal,18,200,Reverse
5684,5684,Normal,3,18,Normal,15,200,Reverse
5685,5685,Fuzzy,3,13,Normal,36,1000,Forward
5686,5686,Ribbed,3,17,Normal,6,200,Reverse
5687,5687,Normal,3,14,Normal,9,200,Forward
5688,5688,Normal,3,17,Normal,21,200,Reverse
5689,5689,Slinky,3,15,Normal,45,50,Reverse
5690,5690,Normal,3,18,Normal,44,200,Forward
5691,5691,Normal,3,19,Normal,32,200,Reverse
5692,5692,Normal,3,18,Normal,12,200,Reverse
5693,5693,Normal,3,15,Normal,15,200,Forward
5694,5694,Ribbed,3,15,Normal,42,200,Forward
5695,5695,Slinky,3,14,Normal,9,50,Forward
5696,5696,Ribbed,3,19,Normal,19,200,Forward
5697,5697,Fuzzy,3,17,Normal,36,1000,Reverse
5698,5698,Bold,3,14,Normal,18,200,Forward
5699,5699,Normal,3,15,Normal,45,200,Reverse
5700,5700,Normal,3,18,Normal,17,200,Reverse
5701,5701,Fuzzy,3,19,Normal,23,1000,Forward
5702,5702,Ribbed,3,12,Normal,8,200,Reverse
5703,5703,Normal,3,16,Normal,22,200,Reverse
5704,5704,Ribbed,3,18,Normal,30,200,Reverse
5705,5705,Normal,3,15,Normal,27,200,Forward
5706,5706,Normal,3,13,Normal,24,200,Reverse
5707,5707,Normal,3,18,Normal,34,200,Reverse
5708,5708,Normal,3,14,Normal,20,200,Reverse
5709,5709,Normal,3,13,Normal,38,200,Reverse
5710,5710,Bold,3,16,Normal,25,200,Reverse
5711,5711,Ribbed,3,18,Normal,6,200,Forward
5712,5712,Normal,3,16,Normal,32,200,Reverse
5713,5713,Normal,3,12,Normal,11,200,Forward
5714,5714,Normal,3,14,Normal,14,200,Reverse
5715,5715,Normal,3,15,Normal,32,200,Reverse
5716,5716,Normal,3,12,Normal,42,200,Forward
5717,5717,Normal,3,14,Normal,40,200,Reverse
5718,5718,Normal,3,12,Normal,26,200,Forward
5719,5719,Normal,3,17,HyperRainbow,0.5,200,Reverse
5720,5720,Normal,3,18,Normal,9,200,Forward
5721,5721,Fuzzy,3,12,Normal,34,1000,Forward
5722,5722,Normal,3,13,Normal,14,200,Forward
5723,5723,Normal,3,12,Normal,8,200,Reverse
5724,5724,Ribbed,3,19,Normal,23,200,Forward
5725,5725,Ribbed,3,12,Normal,43,200,Forward
5726,5726,Normal,3,13,Normal,36,200,Forward
5727,5727,Normal,3,17,Normal,24,200,Forward
5728,5728,Normal,3,18,Normal,24,200,Forward
5729,5729,Normal,3,18,Normal,33,200,Reverse
5730,5730,Normal,3,19,Normal,33,200,Reverse
5731,5731,Normal,4,12,Normal,12,200,Forward
5732,5732,Normal,3,12,Normal,49,200,Reverse
5733,5733,Fuzzy,3,12,Normal,8,1000,Forward
5734,5734,Normal,3,13,Normal,9,200,Reverse
5735,5735,Slinky,3,13,Normal,45,50,Reverse
5736,5736,Slinky,3,15,Normal,27,50,Reverse
5737,5737,Slinky,3,14,Normal,27,50,Reverse
5738,5738,Fuzzy,3,13,Normal,40,1000,Reverse
5739,5739,Normal,3,14,Normal,14,200,Forward
5740,5740,Slinky,3,16,Normal,8,50,Forward
5741,5741,Normal,3,14,Normal,15,200,Reverse
5742,5742,Normal,3,18,Normal,12,200,Reverse
5743,5743,Normal,3,16,Normal,49,200,Forward
5744,5744,Slinky,3,15,Normal,48,50,Reverse
5745,5745,Ribbed,3,19,Normal,11,200,Forward
5746,5746,Normal,3,15,Normal,20,200,Reverse
5747,5747,Normal,3,19,Normal,41,200,Forward
5748,5748,Slinky,3,14,Normal,23,50,Forward
5749,5749,Ribbed,3,12,Normal,48,200,Forward
5750,5750,Normal,3,17,Normal,47,200,Forward
5751,5751,Normal,3,17,Normal,28,200,Forward
5752,5752,Slinky,3,17,Normal,32,50,Forward
5753,5753,Normal,3,15,Normal,35,200,Forward
5754,5754,Normal,3,15,Normal,14,200,Reverse
5755,5755,Normal,3,18,Normal,12,200,Reverse
5756,5756,Slinky,3,16,Normal,32,50,Forward
5757,5757,Normal,3,14,Normal,48,200,Reverse
5758,5758,Ribbed,3,16,Normal,25,200,Forward
5759,5759,Normal,3,19,Normal,33,200,Forward
5760,5760,Normal,3,17,Normal,22,200,Forward
5761,5761,Normal,3,19,Normal,18,200,Forward
5762,5762,Slinky,3,15,Normal,32,50,Forward
5763,5763,Normal,3,17,Normal,29,200,Forward
5764,5764,Fuzzy,3,19,Normal,50,1000,Forward
5765,5765,Bold,3,16,Normal,26,200,Forward
5766,5766,Slinky,3,18,Normal,40,50,Reverse
5767,5767,Normal,3,16,HyperRainbow,0.5,200,Reverse
5768,5768,Slinky,3,18,Normal,24,50,Reverse
5769,5769,Normal,3,17,Normal,40,200,Reverse
5770,5770,Normal,3,18,Normal,23,200,Forward
5771,5771,Normal,3,19,Normal,16,200,Forward
5772,5772,Normal,3,15,Normal,47,200,Reverse
5773,5773,Fuzzy,3,18,Normal,28,1000,Forward
5774,5774,Fuzzy,3,17,Normal,9,1000,Forward
5775,5775,Fuzzy,3,14,Normal,19,1000,Forward
5776,5776,Normal,3,16,Normal,42,200,Reverse
5777,5777,Fuzzy,3,19,Normal,42,1000,Forward
5778,5778,Normal,3,18,Normal,48,200,Reverse
5779,5779,Normal,3,12,Normal,39,200,Forward
5780,5780,Normal,3,13,Normal,26,200,Forward
5781,5781,Normal,3,19,Normal,24,200,Forward
5782,5782,Ribbed,3,12,Normal,30,200,Forward
5783,5783,Normal,3,16,Normal,37,200,Forward
5784,5784,Normal,3,15,Normal,13,200,Reverse
5785,5785,Normal,3,17,Normal,23,200,Forward
5786,5786,Normal,3,14,Normal,49,200,Forward
5787,5787,Normal,3,15,HyperRainbow,0.5,200,Reverse
5788,5788,Fuzzy,3,14,Normal,15,1000,Forward
5789,5789,Slinky,3,15,Normal,27,50,Forward
5790,5790,Fuzzy,3,17,Normal,26,1000,Forward
5791,5791,Normal,3,19,Normal,14,200,Forward
5792,5792,Normal,3,18,Normal,17,200,Reverse
5793,5793,Normal,3,18,Normal,34,200,Reverse
5794,5794,Normal,3,14,Normal,20,200,Forward
5795,5795,Bold,3,18,Normal,17,200,Reverse
5796,5796,Normal,3,16,Normal,24,200,Reverse
5797,5797,Normal,3,12,Normal,11,200,Forward
5798,5798,Normal,3,12,Normal,42,200,Forward
5799,5799,Normal,3,19,Normal,35,200,Reverse
5800,5800,Normal,3,19,Normal,19,200,Forward
5801,5801,Normal,3,16,Normal,26,200,Forward
5802,5802,Normal,3,13,Normal,6,200,Reverse
5803,5803,Normal,3,14,Normal,35,200,Reverse
5804,5804,Normal,3,18,Normal,26,200,Reverse
5805,5805,Slinky,3,14,Normal,40,50,Forward
5806,5806,Normal,3,17,Normal,11,200,Forward
5807,5807,Normal,3,12,Normal,13,200,Reverse
5808,5808,Fuzzy,3,17,Normal,21,1000,Reverse
5809,5809,Normal,3,15,Normal,41,200,Forward
5810,5810,Normal,3,18,Normal,17,200,Forward
5811,5811,Normal,3,15,Normal,22,200,Forward
5812,5812,Normal,3,12,Normal,6,200,Forward
5813,5813,Fuzzy,3,15,Normal,33,1000,Reverse
5814,5814,Normal,3,19,Normal,30,200,Reverse
5815,5815,Normal,3,17,Normal,28,200,Forward
5816,5816,Normal,3,19,Normal,21,200,Forward
5817,5817,Pipe,3,12,Normal,42,50,Reverse
5818,5818,Normal,3,16,HyperRainbow,0.5,200,Forward
5819,5819,Normal,3,15,Normal,26,200,Reverse
5820,5820,Normal,3,18,Normal,42,200,Reverse
5821,5821,Normal,3,12,Normal,46,200,Reverse
5822,5822,Normal,3,13,Normal,26,200,Reverse
5823,5823,Normal,3,15,Normal,18,200,Forward
5824,5824,Ribbed,3,18,Normal,17,200,Forward
5825,5825,Normal,3,18,Normal,27,200,Forward
5826,5826,Normal,3,13,Normal,44,200,Forward
5827,5827,Normal,3,13,Normal,46,200,Forward
5828,5828,Normal,3,17,Normal,13,200,Reverse
5829,5829,Slinky,3,15,Normal,7,50,Reverse
5830,5830,Slinky,3,12,Normal,30,50,Forward
5831,5831,Normal,3,19,Normal,16,200,Forward
5832,5832,Normal,3,12,Normal,30,200,Reverse
5833,5833,Normal,3,16,Normal,31,200,Reverse
5834,5834,Normal,3,17,Normal,48,200,Forward
